file_name,book,chapter,question
bamidbar30,במדבר,30,""" כֹּל אֲשֶׁר אָסְרָה עַל נַפְשָׁהּ יָקוּם עָלֶיהָ"", מדובר באישה ברשות עצמה (אלמנה או גרושה)"
bamidbar30,במדבר,30,"אישה נשואה שנדרה , יכול הבעל להפר ביום שמעו על הנדר."
bamidbar30,במדבר,30,"אישה נשואה שנדרה, יכול האב להפר ביום שמעו על הנדר"
bamidbar30,במדבר,30,"ניתן להפר נדרי אישה רק כשהינם בהגדרה של ""עינוי נפש"""
bamidbar30,במדבר,30,""" וְאִם הָפֵר יָפֵר אֹתָם אַחֲרֵי שָׁמְעוֹ"", משמעותו: הבעל הסכים לנדר ומאוחר באותו היום הוא התחרט ואסר על אשתו לקיים את הנדר, חטאה יחול על הבעל"
bamidbar30,במדבר,30,"""ונשא את עוונה"", לומדים מכאן שהגורם תקלה לחברו, הוא נענש במקום חברו"
bamidbar31,במדבר,31,הנקמה במדין כי הם התערבו בריב שלא היה שייך אליהם
bamidbar31,במדבר,31,זוהי הפעולה האחרונה שעליה מופקד משה
bamidbar31,במדבר,31,למלחמה במדין יצאו 10 אלפים לוחמים
bamidbar31,במדבר,31,"בפסוק ג' נכתב : ""נקמת ה'"" כי הנלחם בישראל נלחם בה'"
bamidbar31,במדבר,31,בראש הלוחמים היה פנחס
bamidbar31,במדבר,31,"הכוונה ב""כלי הקודש"" שבפסוק ו': הארון והציץ"
bamidbar31,במדבר,31,ששה מלכים היו למדין שנהרגו בקרב עם ישראל
bamidbar31,במדבר,31,בלעם בן בעור נהרג גם הוא בקרב זה
bamidbar31,במדבר,31,שלל = תכשיטים ומלבושים. בז = מטלטלין שאינם תכשיטים . מלקוח = אדם ובהמה
bamidbar31,במדבר,31,את כל ערי מדין העלו באש
bamidbar31,במדבר,31,משה כעס על קציני החייל בגלל השלל האנושי של נשים שהירשו לקחת
bamidbar31,במדבר,31,הלוחמים היו טמאי מתים ולכן המתינו מחוץ למחנה שכינה  7 ימים
bamidbar31,במדבר,31,"הסיבה שאלעזר הכהן מדבר ולא משה, כי משה התרגז, ורוגז מביא לידי טעויות"
bamidbar31,במדבר,31,אלעזר מסביר להם את עקרונות גיעולי כלים טמאים
bamidbar31,במדבר,31,"העקרון החשוב ביותר לעניני טיהור כלים, כל כלי נטהר כדרך שימושו. למשל שיפודים יש להעביר וללבן באש..."
bamidbar31,במדבר,31,"כל כלי שהיה שייך לנכרי (לגוי) , יש גם לטבול"
bamidbar31,במדבר,31,את כל השלל ממלחמת מדין חילקו לשלושה חלקים
bamidbar31,במדבר,31,הלוחמים הפרישו מחלקם בשלל תרומה לה' אחד מ חמש מאות
bamidbar31,במדבר,31,במלחמה מול מדיין לא נחסר אפילו אחד מישראל
bamidbar31,במדבר,31,כאות תודה על הנצחון במדיין צמו קציני הצבא שלושה ימים
bamidbar32,במדבר,32,בני ראובן וגד פחדו להילחם ולכן ביקשו נחלה בעבר הירדן
bamidbar32,במדבר,32,"זוהי בקשתם: ""אִם מָצָאנוּ חֵן בְּעֵינֶיךָ יֻתַּן אֶת הָאָרֶץ הַזֹּאת לַעֲבָדֶיךָ לַאֲחֻזָּה"""
bamidbar32,במדבר,32,"משה כועס ואומר להם: "" הַאַחֵיכֶם יָבֹאוּ לַמִּלְחָמָה וְאַתֶּם תֵּשְׁבוּ פֹה"""
bamidbar32,במדבר,32,"משה מזכיר בדבריו ל 2 השבטים, את חטא המרגלים"
bamidbar32,במדבר,32,"חטא המרגלים היה: "" וַיָּנִיאוּ אֶת לֵב בְּנֵי יִשְׂרָאֵל לְבִלְתִּי בֹא אֶל הָאָרֶץ אֲשֶׁר נָתַן לָהֶם ה’"""
bamidbar32,במדבר,32,"העונש על חטא המרגלים היה, כל מי שהיה בן  25 ומעלה לא יראה את הארץ"
bamidbar32,במדבר,32,"רק שני אנשים נשארו מהמרגלים, כלב ויהושע, כי האמינו בה'"
bamidbar32,במדבר,32,"משה מזהיר את שני השבטים שבבקשתם יגרמו: "" לִסְפּוֹת עוֹד עַל חֲרוֹן אַף ה’ אֶל יִשְׂרָאֵל"". ושוב יהיה עונש על ישראל"
bamidbar32,במדבר,32,"שני השבטים מציעים בבקשתם השנייה, לבנות גדרות לצאן וערים לילדיהם"
bamidbar32,במדבר,32,"שני השבטים מציעים בבקשתם השנייה, להיות חיל חלוץ בכיבוש הארץ"
bamidbar32,במדבר,32,"משה בתשובתו, מציע ששני השבטים יישארו רק לכיבוש של הימים הראשונים בארץ"
bamidbar32,במדבר,32,משה בתשובתו לשני השבטים  משנה את סדר העדיפויות  ומקדים את הבנייה לילדיהם ורק אח'כ את גדרות הצאן
bamidbar32,במדבר,32,שני השבטים אינם מסכימים לתנאיו של משה
bamidbar32,במדבר,32,שני השבטים מסכימים להשאיר בגלעד את כל השייך להם
bamidbar32,במדבר,32,יהושע וכלב הם הממונים על קיום התנאי ע'י שני השבטים
bamidbar32,במדבר,32,"משה אומר לממונים על הביצוע של שני השבטים שהתנאי הוא, ששני השבטים יהוו חיל חלוץ במלחמות הכיבוש של ארץ כנען, רק כך ירשו נחלה בעבר הירדן המזרחי"
bamidbar32,במדבר,32,"בספר יהושע פרק כב מסופר ששניים וחצי השבטים, בדרכם חזרה מכיבוש הארץ, נחשדו ברצון להיתנתק מעם ישראל ע'י בניית מזבח"
bamidbar32,במדבר,32,"שבט מנשה לא הוזכר עד עכשיו, רק כשמזכירה התורה את נחלות השבטים בעבר הירדן המזרחי היא מציינת גם את חצי שבט מנשה "
bamidbar32,במדבר,32,שניים וחצי השבטים קיבלו נחלתם מהשטחים שנכבשו ממואב ואדום
bamidbar32,במדבר,32,יאיר ונובח שינו שמות ערים שהם לכדו וקראו אותם על שמם
bamidbar35,במדבר,35,ה' מצווה את משה לתת ללוויים 48 ערים ברחבי ארץ ישראל
bamidbar35,במדבר,35,בתוך ערי הלויים כלולות גם 6  ערי המקלט
bamidbar35,במדבר,35,"בפרקנו מופיע הצו בעניין הערים , בספר שופטים מסופר על הביצוע של חלוקת ערים אלה"
bamidbar35,במדבר,35,"ערי המקלט נקראות גם ""ערי מועדה"""
bamidbar35,במדבר,35,בפרקנו יש צו לעשות 5 ערי מקלט
bamidbar35,במדבר,35,3 ערי מקלט בעבר הירדן המערבי ו שתי ערי מקלט בעבר הירדן המזרחי
bamidbar35,במדבר,35,מטרת עיר המקלט להציל רוצח בשגגה מגואל הדם (קרוב של הנרצח)
bamidbar35,במדבר,35,"רצח במזיד נמדד על – פי כלי הרצח, אם יש בו כדי להמית (למשל גודל האבן – שהשתמש בה הרוצח)"
bamidbar35,במדבר,35,"""אשר ימות בו"" כוונתו , שיש בו כדי להמית"
bamidbar35,במדבר,35,"מותר לגואל הדם לרדוף ולפגוע ברוצח במזיד , בכל מקום ואפילו בעיר מקלט"
bamidbar35,במדבר,35,בצדייה = במארב
bamidbar35,במדבר,35,"""ואם בפתע בלא איבה הדפו"" = פגע בו בלי כוונה"
bamidbar35,במדבר,35,"אסור לרוצח בשגגה לעזוב את עיר המקלט, אלא עם מות הכהן הגדול"
bamidbar35,במדבר,35,"אם הרוצח בשגגה יצא במקרה מחוץ לעיר המקלט, אסור לגואל הדם לפגוע בו"
bamidbar35,במדבר,35,אדם שהרג במזיד יכול לשלם כופר במקום עונש מוות
bamidbar35,במדבר,35,אדם שהרג בשגגה יכול לשלם כופר ולצאת מעיר המקלט
bamidbar35,במדבר,35,בספר יהושע פרק כ' מסופר על הקדשת ערי המרלט
bamidbar35,במדבר,35,גם בספר יהושע נקבע שרוצח בשגגה יושב בעיר המקלט עד מות הכהן הגדול
bamidbar35,במדבר,35,"בספר יהושע מופיעים שמות ערי המקלט בעבר הירדן המזרחי: חברון, שכם וקדש"
bamidbar35,במדבר,35,"בספר יהושע מופיעים שמות ערי המקלט בעבר הירדן המזרחי: בצר, רמות וגולן"
bereshit33,בראשית,בראשית פרק לג,"כשיעקב ראה את עשו, הוא פיצל  את משפחתו לשני חלקים"
bereshit33,בראשית,בראשית פרק לג,סדר המשפחה לקראת הפגישה: קודם בלהה וזילפה עם ילדיהן בסוף רחל ויוסף
bereshit33,בראשית,בראשית פרק לג,יעקב השתחווה 8 פעמים לעשו
bereshit33,בראשית,בראשית פרק לג,"בפגישה בין יעקב לעשו לא היו גילויי אהבה,  לא התחבקו , לא התנשקו לא בכו"
bereshit33,בראשית,בראשית פרק לג,""" מִי אֵלֶּה לָּךְ?"" שואל יעקב את עשו"
bereshit33,בראשית,בראשית פרק לג,""" הַיְלָדִים אֲשֶׁר חָנַן אֱלֹהִים אֶת עַבְדֶּך"""ָ: אומר יעקב לעשו
"
bereshit33,בראשית,בראשית פרק לג,"בפגישה עם עשו, רק אצל רחל, ניגש בנה יוסף ראשון"
bereshit33,בראשית,בראשית פרק לג,""" מִי לְךָ כָּל הַמַּחֲנֶה הַזֶּה אֲשֶׁר פָּגָשְׁתִּי?"" שואל עשו את יעקב"
bereshit33,בראשית,בראשית פרק לג,""" יְהִי לְךָ אֲשֶׁר לָךְ"", אומר עשו ליעקב"
bereshit33,בראשית,בראשית פרק לג,יעקב לא הצליח לשכנע את עשו שיקח את מתנותיו
bereshit33,בראשית,בראשית פרק לג,""" נִסְעָה וְנֵלֵכָה וְאֵלְכָה לְנֶגְדֶּךָ"" אומר יעקב לעשו"
bereshit33,בראשית,בראשית פרק לג,"לדעת רמב'ן הדגיש יעקב ""ומתו כל הצאן"", כדי להדגיש שלא עולה בדעתו שהילדים ייפגעו מההליכה המאומצת"
bereshit33,בראשית,בראשית פרק לג,"""הילדים רכים"" , ולכן , יש אפשרות לפי רמב'ן שהילדים לא ירצו ללכת"
bereshit33,בראשית,בראשית פרק לג,"לדעת רמב'ן היתה עצת עשו , שילכו יחד עד שיגיעו ליצחק אביהם"
bereshit33,בראשית,בראשית פרק לג,רמב'ן מביא את 'רבותינו' הסוברים שיעקב מאוד רצה להישאר עם עשו
bereshit33,בראשית,בראשית פרק לג,""" עַד אֲשֶׁר אָבֹא אֶל אֲדֹנִי שֵׂעִירָה"", לדעת רמב'ן אין זאת הבטחה אלא כך מרחיק  יעקב את עצמו מעשו"
bereshit33,בראשית,בראשית פרק לג,לדעת רמב'ן: יעקב רצה מאוד שעשו ישאר איתו
bereshit33,בראשית,בראשית פרק לג,ר' ינאי המובא בפירושו של רמב'ן לפסוק טו מלמד שמעשהו של יעקב עם עשו הוא עצה לדורות: שאין לסמוך על גויים גם כשנראים תומכים בישראל
bereshit33,בראשית,בראשית פרק לג,"העיר סוכות נמצאת בעבר הירדן המזרחי,. היא מוזכרת לא לטובה בימי גדעון."
bereshit33,בראשית,בראשית פרק לג,"קניית השדה בשכם, לדעת רמב'ן , היתה שגיאה, ואין בה כל רמז לעתיד."
bereshit34,בראשית,34,דינה ניסתה למצוא חברות בשכם
bereshit34,בראשית,34,שכם לקח אותה ואנסה
bereshit34,בראשית,34,שכם התאהב בדינה
bereshit34,בראשית,34,תגובת יעקב כששמע אודות האונס – החריש עד ששבו בניו מעבודתם
bereshit34,בראשית,34,חמור היה בנו של שכם
bereshit34,בראשית,34,""" נְבָלָה עָשָׂה בְיִשְׂרָאֵל לִשְׁכַּב אֶת בַּת יַעֲקֹב וְכֵן לֹא יֵעָשֶׂה"": ולכן בני יעקב לא כעסו
"
bereshit34,בראשית,34,""" וְהִתְחַתְּנוּ אֹתָנוּ בְּנֹתֵיכֶם תִּתְּנוּ לָנוּ וְאֶת בְּנֹתֵינוּ תִּקְחוּ לָכֶם"", זוהי הצעת יעקב "
bereshit34,בראשית,34,""" הַרְבּוּ עָלַי מְאֹד מֹהַר וּמַתָּן וְאֶתְּנָה כַּאֲשֶׁר תֹּאמְרוּ אֵלָי"" שכם מוכן לקבל כל סכום שיעקב ובניו יתנו לו"
bereshit34,בראשית,34,בני יעקב הסבירו שבלי ברית מילה לא יהיה איחוד משפחות שכם ויעקב
bereshit34,בראשית,34,""" וְיֵשְׁבוּ בָאָרֶץ וְיִסְחֲרוּ אֹתָהּ וְהָאָרֶץ הִנֵּה רַחֲבַת יָדַיִם לִפְנֵיהֶם"" אומרים בני יעקב לאנשי שכם"
bereshit34,בראשית,34,"לדעת רמב'ן, למען כבוד אביהם לא רצו הבנים שיעקב יענה לשכם במקרה המבוזה הזה של אונס דינה"
bereshit34,בראשית,34,"הרמב'ן שואל, מדוע כעס יעקב על בניו בסוף המעשה, כי נראה שכל השיחה עם שכם וחמור היתה בהסכמתו ועל דעתו"
bereshit34,בראשית,34,"הרמב'ן לא מברר מדוע ארר יעקב רק את אפם של שמעון ולוי, בסוף ימיו"
bereshit34,בראשית,34,"לדעת רמב'ן יעקב והאחים סברו שיוכלו להוציא את דינה ללא שפיכות דמים, בעקבות מעשה ברית המילה"
bereshit34,בראשית,34,לדעת רמב'ן יעקב  לא העלה בדעתו ששמעון ולוי ירצחו את אנשי שכם
bereshit34,בראשית,34,"לא שואלים, לדעת רמב'ן , איך בני יעקב הצדיקים יעשו מעשה רצח כזה"
bereshit34,בראשית,34,"בני יעקב ניצלו את היום בו הכאב על מעשה ברית המילה הוא בשיאו, ותקפו ."
bereshit34,בראשית,34,שמעון ולוי הרגו בעיר שכם את כל התושבים : אנשים נשים וטף
bereshit34,בראשית,34,את דינה לא הצליחו לחלץ מבית שכם
bereshit34,בראשית,34,""" עֲכַרְתֶּם אֹתִי לְהַבְאִישֵׁנִי בְּיֹשֵׁב הָאָרֶץ בַּכְּנַעֲנִי וּבַפְּרִזִּי וַאֲנִי מְתֵי מִסְפָּר"", אומרים שמעון ולוי:"
bereshit35,בראשית,35,יעקב נאלץ לעזוב את שכם לאחר מעשה הנקמה של האחים
bereshit35,בראשית,35,יעקב מחליט מעצמו להגיע לבית אל
bereshit35,בראשית,35,"רש'י סבר: ""אלהי הנכר"" שהיו בידי בני המשפחה, משלל שכם"
bereshit35,בראשית,35,"לא רדפו אחרי יעקב וביתו, כי שמחו על חיסול שכם"
bereshit35,בראשית,35,יעקב שינה שם העיר בית אל ללוז 
bereshit35,בראשית,35,"על שינוי שמה של בית אל , אנחנו קוראים גם בספר שופטים פרק א'"
bereshit35,בראשית,35,המקום שנקרא אלון בכות בעקבות מותה של דבורה מינקת רבקה
bereshit35,בראשית,35,פעמיים התבשר יעקב על שינוי שמו לישראל
bereshit35,בראשית,35,שתי הבטחות נותן ה' ליעקב בהתגלות בפרקנו: זרע וארץ
bereshit35,בראשית,35,רחל מתה בשכם
bereshit35,בראשית,35,"""ותקש בלידתה"" פירושו: לידתה היתה קשה וכתוצאה מזה מתה"
bereshit35,בראשית,35,"גם על אשת פנחס כלת עלי, מסופר שמתה בשעת לידתה (שמואל א' פרק ד)"
bereshit35,בראשית,35,רחל נקברה במערת המכפלה
bereshit35,בראשית,35,יעקב לא הקים מצבה על מקום קבורת רחל
bereshit35,בראשית,35,"יעקב כועס על מעשה ראובן ואפילו לפני מותו הוא מזכיר לו את המעשה: ""...אז חללת יצועי..."""
bereshit35,בראשית,35,פגישת  יעקב עם אביו יצחק היתה בבאר שבע
bereshit35,בראשית,35,הפגישה בין יעקב לאביו יצחק היתה אחרי 22 שנות פרידה
bereshit35,בראשית,35,יצחק חי 5 שנים יותר מאביו אברהם
bereshit35,בראשית,35,"לדעת רש'י, יצחק מת לפני מכירת יוסף"
bereshit35,בראשית,35,לדעת רמב'ן יצחק מת אחרי מכירת יוסף
bereshit37,בראשית,37,המעשה ביוסף מתחיל כשהוא בן 17
bereshit37,בראשית,37,יוסף התחבר אל בני השפחות : גד אשר דן ונפתלי
bereshit37,בראשית,37,"הביטוי לאהבת יעקב את יוסף, היתה כתונת פסים"
bereshit37,בראשית,37,"האחים של יוסף לא היו צבועים, לכן, לא דיברו איתו"
bereshit37,בראשית,37,החלום הראשון של יוסף היה על השמש הירח ו 11 כוכבים שמשתחוים לו
bereshit37,בראשית,37,את החלום השני סיפר יוסף רק לאחיו
bereshit37,בראשית,37,חלומו של יוסף היה מושלם מבחינה נבואית
bereshit37,בראשית,37,"האחים יצאו עם העדרים , לשכם"
bereshit37,בראשית,37,יוסף חיפש את אחיו בחברון
bereshit37,בראשית,37,"יוסף מצא את אחיו בדותן , בעזרת ""איש"""
bereshit37,בראשית,37,"האחים כינו את יוסף: ""המפונק"""
bereshit37,בראשית,37,"היו שלוש הצעות מה לעשות עם יוסף: להרוג אותו, להשליך אותו לבור, למכור אותו"
bereshit37,בראשית,37,"ראובן הציע את ההצעה הראשונה , כי הוא לא היה יכול לראות יותר את יוסף"
bereshit37,בראשית,37,יהודה הציע את הצעת המכירה
bereshit37,בראשית,37,לראובן היתה כוונה להוציא את יוסף מהבור ולהחזירו הביתה לאביו
bereshit37,בראשית,37,האחים ראו אורחת ישמעאלים באה מהגלבוע
bereshit37,בראשית,37,סוחרים מדיינים היו הראשונים לקבל את יוסף
bereshit37,בראשית,37,"כתונת הפסים מלאת דם, היתה ההוכחה שיוסף נטרף"
bereshit37,בראשית,37,יעקב התאבל על מות יוסף הרבה זמן בלי לקבל נחמה
bereshit37,בראשית,37,במצרים קנה את יוסף שר המשקים
melahim1-1,מלכים א׳,1,הקטע הראשון בפרק מתאר את דוד כזקן וחולה
melahim1-1,מלכים א׳,1,אבישג היתה מהעיר שונם
melahim1-1,מלכים א׳,1,אבישג הובאה אל דוד כי ידעה לשיר יפה
melahim1-1,מלכים א׳,1,אדוניה החליט שהגיע  זמנו למלוך
melahim1-1,מלכים א׳,1,לפני מרכבת אדוניה היו רצים 100 איש
melahim1-1,מלכים א׳,1,דוד העיר לאדוניה על התנהגותו פעמים רבות
melahim1-1,מלכים א׳,1,"מצטרפים אל אדוניה: אביתר, יואב, בניהו בן יהוידע , נתן הנביא ושלמה"
melahim1-1,מלכים א׳,1,"את חגיגת ההמלכה עושים המורדים בעין רוגל, בהשתתפות בני המלך ( חוץ משלמה)"
melahim1-1,מלכים א׳,1,גיבורי דוד לא השתתפו בחגיגת אדוניה
melahim1-1,מלכים א׳,1,"נתן מייעץ לבת שבע (אם שלמה), ליידע את המלך במעשי אדוניה (שהינו מורד בדוד)"
melahim1-1,מלכים א׳,1,בת שבע מזכירה לדוד שהוא נשבע לה ששלמה ימלוך
melahim1-1,מלכים א׳,1,"נתן מגיע לסייע לבת שבע , הוא שואל את דוד אם המלכת אדוניה נעשתה על דעת דוד"
melahim1-1,מלכים א׳,1,דוד נשבע לבת שבע שיקיים את הבטחתו ושלמה יומלך על ישראל עוד באותו יום
melahim1-1,מלכים א׳,1,דוד נותן הוראה לבניהו בן יהוידע להמליך את שלמה
melahim1-1,מלכים א׳,1,"בניהו מגיב ב""אמן כן יאמר ה' אלוקי אדוני המלך...."""
melahim1-1,מלכים א׳,1,דוד נותן הוראה לאביתר למשוח את שלמה
melahim1-1,מלכים א׳,1,שלמה נמשח למלך בעין בידה
melahim1-1,מלכים א׳,1,"שלמה נמשח למלך ע'י צדוק הכהן, באמצעות שמן המשחה "
melahim1-1,מלכים א׳,1,"שלמה הורכב על הגמל המיוחד של דוד אביו, כאות להמלכתו"
melahim1-1,מלכים א׳,1,שמחת ההמלכה בירושלים נשמעה עד עין רוגל שם ישבו המורדים
melahim1-1,מלכים א׳,1,יונתן בן צדוק הכהן סיפר למורדים על המלכת שלמה
melahim1-1,מלכים א׳,1,"יונתן מצטט את דברי דוד: ""ברוך ה' אלוקי ישראל אשר נתן היום יושב על כסאי ועיני רואות"""
melahim1-1,מלכים א׳,1,אדוניה ברח ואחז בקרנות המזבח
melahim1-1,מלכים א׳,1,שלמה אינו מוחל לאדוניה
melahim1-1,מלכים א׳,1,המלך שלמה שולח אנשים המורידים את אדוניה מהמזבח ומביאים אותו אליו 
melahim1-10,מלכים א׳,10,מלכת שבא הגיעה כדי להתחתן עם שלמה
melahim1-10,מלכים א׳,10,מלכת שבא הגיעה עם הרבה מאוד גמלים שהביאו עמם בשמים וזהב...
melahim1-10,מלכים א׳,10,מלכת שבא ראתה את חכמתו הגדולה של שלמה
melahim1-10,מלכים א׳,10,מלכת שבא ראתה את הפאר שבארמון שלמה
melahim1-10,מלכים א׳,10,מלכת שבא אומרת לשלמה. שבארצה היא שמעה עד כמה הוא לא חכם
melahim1-10,מלכים א׳,10,מלכת שבא אומרת לשלמה שהיא לא האמינה לשמועות שהגיעו אליה עליו
melahim1-10,מלכים א׳,10,עכשיו מתברר מה שהגידו לה לא היה  אפילו חצי מהאמת על שלמה
melahim1-10,מלכים א׳,10,מלכת שבא מברכת את ה' שהושיב את שלמה על כסא ישראל
melahim1-10,מלכים א׳,10,"זה ששלמה יושב על כסא מלכות ישראל, אומר שה' לא אוהב את ישראל"
melahim1-10,מלכים א׳,10,"מלכת שבא נתנה לשלמה 120 ככר זהב, הרבה בשמים ואבנים יקרות"
melahim1-10,מלכים א׳,10,אניות חירם הביאו זהב מאופיר
melahim1-10,מלכים א׳,10,מעצי אלמגים עשה שלמה כלי מלחמה
melahim1-10,מלכים א׳,10,ההכנסה של שלמה בשנה אחת היתה 666 ככרי זהב
melahim1-10,מלכים א׳,10,שלמה עשה מהזהב מגינים מזהב
melahim1-10,מלכים א׳,10,שלמה עשה כסא מלכות גדול מצופה זהב
melahim1-10,מלכים א׳,10,היו 12 אריות עומדים על 6 מדרגות הכסא
melahim1-10,מלכים א׳,10,אניות שלמה וחירם היו עושות סבב של 3 שנים. היו מביאים בהם כסף זהב וחיות  כמו קופים ותוכים
melahim1-10,מלכים א׳,10,הרבה מאוד היו באים לשמוע את חכמת שלמה
melahim1-10,מלכים א׳,10,שלמה בנה ערי רכב מיוחדות כי היו לו 1400 רכב ו 20 אלף פרשים
melahim1-10,מלכים א׳,10,בימי שלמה הכסף היה מרובה וזול כמו האבנים
melahim1-11,מלכים א׳,11,שלמה אהב במיוחד את בנות ישראל
melahim1-11,מלכים א׳,11,הנשים הנוכריות לא היטו את ליבו של שלמה מעבודת ה'
melahim1-11,מלכים א׳,11,"ה' שמח על נאמנות שלמה אליו , כי ניגלה אליו פעמיים"
melahim1-11,מלכים א׳,11,ה' מבטיח כי לא יקרע את הממלכה בימי בנו של שלמה
melahim1-11,מלכים א׳,11,הדד (או אדד) האדומי היה אוהבו של יואב שר צבא דוד
melahim1-11,מלכים א׳,11,"הדד התחתן עם אחות פרעה, נולד לו בן בשם גנובת"
melahim1-11,מלכים א׳,11,שטן נוסף של שלמה היה רזון בן אלידע שהפך למלך על ארם
melahim1-11,מלכים א׳,11,בפרקנו מופיעים שלושה אנשים המוגדרים כ'שטן' לשלמה
melahim1-11,מלכים א׳,11,ירבעם בן נבט היה משבט אפרים
melahim1-11,מלכים א׳,11,שלמה מינה את ירבעם על כל שבט יוסף
melahim1-11,מלכים א׳,11,אחיה השילוני היה נביא
melahim1-11,מלכים א׳,11,אחיה נתן לירבעם בן נבט 12 קרעים משלמתו
melahim1-11,מלכים א׳,11,אחיה מודיע לירבעם שה' בחר בו להיות מלך על כל עם ישראל
melahim1-11,מלכים א׳,11,"הסיבה שאחיה מציין כעונש לבית דוד, על שלא הלכו בדרך ה'"
melahim1-11,מלכים א׳,11,לפי נבואת אחיה ה' משאיר לבית דוד שבט אחד ואת ירושלים
melahim1-11,מלכים א׳,11,ה' מבטיח לירבעם בית כמו בית דוד בתנאי שישמור את מצוות ה'
melahim1-11,מלכים א׳,11,שלמה לא רצה לפגוע בירבעם בן נבט
melahim1-11,מלכים א׳,11,ירבעם בן נבט ברח למצרים
melahim1-11,מלכים א׳,11,שלמה מלך 50 שנה על ישראל
melahim1-11,מלכים א׳,11,יורש העצר של שלמה היה רחבעם בנו
melahim1-12,מלכים א׳,12,מקום המלכת רחבעם בן שלמה היה בירושלים
melahim1-12,מלכים א׳,12,ירבעם בן נבט היה במצרים מפחד שלמה
melahim1-12,מלכים א׳,12,"כשירבעם שמע ששלמה מת והעם מתאסף בשכם, הוא חזר ממצרים והתייצב בראש קהל ישראל"
melahim1-12,מלכים א׳,12,העם מבקש מרחבעם בן שלמה שיקל מהעול שהטיל עליהם אביו
melahim1-12,מלכים א׳,12,רחבעם מבקש שהות של 4 ימים להתייעצויות על בקשת העם
melahim1-12,מלכים א׳,12,"יועצי שלמה מייעצים לרחבעם: ""..ועניתם ודברת אליהם דברים טובים והיו לך עבדים כל הימים""."
melahim1-12,מלכים א׳,12,"חבריו הצעירים של רחבעם המליצו שיענה לעם בצורה חריפה ואף יתרברב: ""קוטני עבה ממתני אבי..."""
melahim1-12,מלכים א׳,12,ביום הרביעי הגיעו ירבעם וישראל לשמוע את תשובת רחבעם בן שלמה
melahim1-12,מלכים א׳,12,"רחבעם עונה לבקשת העם: ""אבי יסר אתכם בשוטים ואני אייסר אתכם בעקרבים"""
melahim1-12,מלכים א׳,12,ה' הוא שסובב את הדברים שרחבעם בן שלמה יענה קשה לבקשת העם
melahim1-12,מלכים א׳,12,"קריאת המרד בבית דוד: ""מה לנו חלק בדוד ולא נחלה בבן ישי לאוהליך ישראל"""
melahim1-12,מלכים א׳,12,אדורם שר המיסים נרגם ע'י המורדים
melahim1-12,מלכים א׳,12,העם ממליך את ירבעם בן נבט על 10 משבטי ישראל
melahim1-12,מלכים א׳,12,רחבעם בן שלמה אסף 180 אלף לוחמים כדי להלחם במורדים
melahim1-12,מלכים א׳,12,"שני שבטים נשארו עם רחבעם, יהודה ובנימין"
melahim1-12,מלכים א׳,12,שמעיה איש האלוקים המליץ לפני רחבעם שיצא למלחמה נגד המורדים
melahim1-12,מלכים א׳,12,ירבעם בן נבט בונה את שכם וגם את פנואל
melahim1-12,מלכים א׳,12,ירבעם מאוד רצה שעם ישראל ימשיך לעלות לירושלים
melahim1-12,מלכים א׳,12,"ירבעם הקים שלושה עגלי זהב , אחד בדן אחד בבית אל ואחד בחיפה"
melahim1-12,מלכים א׳,12,ירבעם קבע חג בחודש חשוון במקום סוכות של תשרי
melahim1-2,מלכים א׳,2,"הדבר החשוב ביותר בצוואת דוד לשלמה: "" וְשָׁמַרְתָּ אֶת מִשְׁמֶרֶת ה' אֱלֹהֶיךָ לָלֶכֶת בִּדְרָכָיו לִשְׁמֹר חֻקֹּתָיו מִצְוֹתָיו וּמִשְׁפָּטָיו"""
melahim1-2,מלכים א׳,2,"הציווי של דוד לשלמה לפגוע ביואב  נבע מהדברים הבאים: "" אֲשֶׁר עָשָׂה לִשְׁנֵי שָׂרֵי צִבְאוֹת יִשְׂרָאֵל לְאַבְנֵר בֶּן נֵר וְלַעֲמָשָׂא בֶן יֶתֶר וַיַּהַרְגֵם וַיָּשֶׂם דְּמֵי מִלְחָמָה בְּשָׁלֹם"""
melahim1-2,מלכים א׳,2,"צוואת דוד לשלמה בקשר ליואב בן צרויה: "" וְלֹא תוֹרֵד שֵׂיבָתוֹ בְּשָׁלֹם שְׁאֹל"""
melahim1-2,מלכים א׳,2,"ההוראה של דוד לשלמה על בני ברזילי הגלעדי: "" וְהָיוּ בְּאֹכְלֵי שֻׁלְחָנֶךָ"""
melahim1-2,מלכים א׳,2,שמעי בן גרא היה משבט יהודה
melahim1-2,מלכים א׳,2,ברזילי הגלעדי  עזר לדוד במרד אבשלום
melahim1-2,מלכים א׳,2,שמעי בן גרא עזר לדוד במרד אבשלום
melahim1-2,מלכים א׳,2,דוד היה מלך במשך 50 שנה
melahim1-2,מלכים א׳,2,"אדניה מבקש מבת שבע אם שלמה שתדבר עם המלך שלמה, שיתן לו את אבישג השונמית  "
melahim1-2,מלכים א׳,2,"שלמה מכבד  אמו באמרו: "" שַׁאֲלִי אִמִּי כִּי לֹא אָשִׁיב אֶת פָּנָיִךְ"""
melahim1-2,מלכים א׳,2,"כששלמה שומע את בקשת אדניה הוא ממש שמח: "" כִּי בְנַפְשׁוֹ דִּבֶּר אֲדֹנִיָּהוּ אֶת הַדָּבָר הַזֶּה"""
